VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,AvgSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
9744,FREDERICK WILDMAN & SONS,27133,Fattoire Dei Barbi 08 T Monl,47.99,71.99,750,18,863.8199999999999,5.0,359.95,71.99,0.55,3999.9299999999994,-503.86999999999995,-139.983331018197,0.2777777777777778,0.4166956078812716
4425,MARTIGNETTI COMPANIES,18756,Yellow Tail Pink Moscato,5.36,7.99,750,161,862.9600000000002,155.0,1238.450000000001,7.990000000000006,17.169999999999995,144929.24,375.4900000000008,30.319350801405,0.9627329192546584,1.4351186613516278
3252,E & J GALLO WINERY,18852,Mirassou Sunset Red,5.29,8.99,750,163,862.2700000000001,167.0,1334.3300000000008,7.990000000000005,18.699999999999996,61966.909999999996,472.06000000000074,35.3780549039593,1.0245398773006136,1.547461931877487
4425,MARTIGNETTI COMPANIES,21733,Dom Fond Croze CdR Serra Grd,8.78,12.99,750,98,860.4399999999999,163.0,2117.369999999999,12.989999999999993,18.239999999999988,144929.24,1256.929999999999,59.3627944100464,1.663265306122449,2.4607991260285424
90047,CRUSH WINES,24218,Aizpurua B,11.91,17.99,750,72,857.5199999999999,30.0,536.7,17.89,3.34,1457.7299999999998,-320.8199999999998,-59.7764114030184,0.4166666666666667,0.6258746151693256
480,BACARDI USA INC,3778,Grey Goose Le Citron Vodka,34.3,46.99,1750,25,857.5,209.0,9820.909999999976,46.98999999999989,384.2299999999989,89286.26999999999,8963.409999999976,91.2686298927492,8.36,11.452956268221547
9165,ULTRA BEVERAGE COMPANY LLP,20985,Tarantas Tempranillo,7.79,11.99,750,110,856.9000000000001,91.0,1091.0900000000004,11.990000000000004,10.099999999999996,68054.70000000003,234.19000000000028,21.4638572436738,0.8272727272727273,1.2732991014120671
1601,VRANKEN AMERICA,22819,Rozes Infanta Isabel 10 Yr,15.86,24.99,750,54,856.4399999999999,135.0,3325.64999999999,24.63444444444437,14.88999999999998,1048.9699999999998,2469.20999999999,74.2474403500067,2.5,3.8831091495025807
1703,ALISA CARR BEVERAGES,90012,Ch Malartic Lagravier 12 RG,34.24,49.99,750,25,856.0,125.0,6248.749999999991,49.989999999999924,13.90999999999999,172.00000000000003,5392.749999999991,86.3012602520504,5.0,7.299941588785036
9744,FREDERICK WILDMAN & SONS,18239,Pol Roger Rose 02 Brut,50.32,77.99,750,17,855.44,12.0,935.8799999999999,77.99,1.34,3999.9299999999994,80.43999999999983,8.59511903235456,0.7058823529411765,1.0940334798466285
90011,FORTUNE WINE BROKERS LLC,16389,R. Merlo Pnt Nr,12.58,19.99,750,68,855.44,28.0,574.72,20.525714285714287,3.1299999999999994,238.61,-280.72,-48.8446547884187,0.4117647058823529,0.6718413915645749
9552,M S WALKER INC,24276,Paul Buisse Svgn Bl Touraine,8.05,11.99,750,106,853.3000000000001,84.0,1007.1600000000002,11.990000000000002,9.400000000000002,55551.819999999985,153.86000000000013,15.2766194050598,0.7924528301886793,1.1803117309269895
3252,E & J GALLO WINERY,43542,Carlo Rossi RSV Cab Svgn Cal,10.66,15.99,4000,80,852.8,67.0,1071.3300000000004,15.990000000000006,40.20000000000002,61966.909999999996,218.53000000000043,20.3980099502488,0.8375,1.2562500000000005
3960,DIAGEO NORTH AMERICA INC,3198,Smirnoff Peach Vodka,10.23,12.99,750,83,849.09,34.0,441.66000000000014,12.990000000000004,26.79999999999999,257032.07000000007,-407.4299999999999,-92.2496943350088,0.40963855421686746,0.5201568738296295
480,BACARDI USA INC,4214,Bacardi O Orange Rum,7.57,11.99,750,112,847.8400000000001,116.0,1552.8400000000006,13.386551724137936,91.37000000000003,89286.26999999999,705.0000000000005,45.4006851961567,1.0357142857142858,1.8315248160030198
9165,ULTRA BEVERAGE COMPANY LLP,856,Chinaco Blanco Tequila,21.73,29.99,750,39,847.47,191.0,5728.089999999982,29.989999999999906,150.57,68054.70000000003,4880.619999999982,85.2050159826399,4.897435897435898,6.759047517906217
653,STATE WINE & SPIRITS,9140,Caffo Vecchio Amaro del Capo,16.29,21.99,750,52,847.0799999999999,219.0,4815.809999999982,21.98999999999992,172.66999999999987,8014.98,3968.7299999999823,82.4104356276514,4.211538461538462,5.685189120271973
1650,Circa Wines,22209,The Insider Cab Svgn,11.76,17.99,750,72,846.72,53.0,953.4700000000001,17.990000000000002,5.95,211.96999999999997,106.75000000000011,11.1959474341091,0.7361111111111112,1.1260747354497356
90024,VINILANDIA USA,23932,Morel Cru Bjls Brouilly,11.76,17.99,750,72,846.72,22.0,384.7800000000001,17.490000000000006,2.420000000000001,2802.6400000000003,-461.93999999999994,-120.053017308592,0.3055555555555556,0.454435941043084
9552,M S WALKER INC,19572,Anakota Cab Svgn Helena Dako,44.51,64.99,750,19,845.69,17.0,1359.83,79.99,1.8700000000000008,55551.819999999985,514.1399999999999,37.8091379069442,0.8947368421052632,1.6079532689283305
7153,PINE STATE TRADING CO,23944,Ch du Courlat 10,17.23,24.99,750,49,844.27,230.0,5747.699999999983,24.989999999999927,25.52999999999996,15884.819999999998,4903.429999999984,85.311167945439,4.6938775510204085,6.807893209518262
10754,PERFECTA WINES,45912,L'Ecole No 41 Chenin Bl OV,11.72,16.99,750,72,843.8399999999999,61.0,1122.3900000000003,18.399836065573776,6.720000000000001,28720.52,278.5500000000004,24.8175767781253,0.8472222222222222,1.3300981228668947
2242,DELICATO VINEYARDS INC,14962,Stone Barn Chard,3.19,4.79,750,264,842.1599999999999,250.0,1197.499999999999,4.7899999999999965,28.069999999999993,7982.649999999999,355.33999999999924,29.6734864300626,0.946969696969697,1.4219388239764408
653,STATE WINE & SPIRITS,19088,Lagar de Bezana Aluvion Red,17.53,28.99,750,48,841.44,12.0,343.88,28.656666666666666,1.35,8014.98,-497.56000000000006,-144.690008142375,0.25,0.40868035748241105
9165,ULTRA BEVERAGE COMPANY LLP,38649,Villa Rosa Barolo Piedmonte,17.53,26.99,750,48,841.44,51.0,1376.4900000000002,26.990000000000006,5.6899999999999995,68054.70000000003,535.0500000000002,38.8706056709457,1.0625,1.635874215630348
8004,SAZERAC CO INC,3752,Margaritaville Coconut,11.06,14.49,750,76,840.5600000000001,69.0,999.8100000000003,14.490000000000004,54.36999999999998,50293.62000000002,159.25000000000023,15.9280263250018,0.9078947368421053,1.1894570286475685
4425,MARTIGNETTI COMPANIES,22703,Carne Humana Red,23.33,34.99,750,36,839.8799999999999,19.0,664.8100000000001,34.99,2.12,144929.24,-175.06999999999982,-26.3338397436861,0.5277777777777778,0.7915535552698006
2000,SOUTHERN WINE & SPIRITS NE,19971,Ch Le Bon Pasteur 10 Brdx,83.89,124.99,750,10,838.9,13.0,1624.87,124.99,1.4400000000000004,19016.59,785.9699999999999,48.3712543157299,1.3,1.9369054714507092
10754,PERFECTA WINES,23965,Dom le Clos des Lumieres CdR,9.86,16.99,750,85,838.0999999999999,105.0,1777.9500000000007,16.93285714285715,11.589999999999995,28720.52,939.8500000000008,52.8614415478501,1.2352941176470589,2.1214055601956816
4692,KOBRAND CORPORATION,25062,Jadot Nuit St George 13,34.92,52.99,750,24,838.08,12.0,603.88,50.32333333333333,1.3500000000000003,9139.38,-234.20000000000005,-38.7825395773995,0.5,0.7205517373043145
653,STATE WINE & SPIRITS,20555,Red Newt Clrs Rsl Finger Lak,8.21,12.99,750,102,837.4199999999998,92.0,1232.0800000000004,13.392173913043482,10.280000000000003,8014.98,394.66000000000054,32.0320109083826,0.9019607843137255,1.471280838766689
653,STATE WINE & SPIRITS,21992,Art of Eart Montepulciano d',5.26,11.99,750,159,836.34,311.0,2160.8900000000017,6.948199356913189,34.709999999999965,8014.98,1324.5500000000015,61.2965028298525,1.9559748427672956,2.5837458449912734
10754,PERFECTA WINES,23746,Ch Brannon 12 Pessac-Leognan,59.6,89.99,750,14,834.4000000000001,19.0,1709.8100000000002,89.99000000000001,2.13,28720.52,875.4100000000001,51.1992560576906,1.3571428571428572,2.0491490891658675
9165,ULTRA BEVERAGE COMPANY LLP,10623,Querceto La Corte Toscana,31.97,46.99,750,26,831.22,62.0,2988.379999999996,48.19967741935478,6.870000000000006,68054.70000000003,2157.159999999996,72.1849296274235,2.3846153846153846,3.595173359640042
9625,WESTERN SPIRITS BEVERAGE CO,3740,Kru Peach Mango Vodka,5.26,6.99,750,158,831.0799999999999,344.0,4296.559999999982,12.489999999999949,271.0699999999997,1933.1899999999996,3465.4799999999823,80.6570838065801,2.1772151898734178,5.1698512778553
1128,BROWN-FORMAN CORP,7780,Herradura Reposado Lot 598,34.58,45.99,750,24,829.92,55.0,2529.45,45.989999999999995,43.3,68601.68000000001,1699.5299999999997,67.1897052718971,2.2916666666666665,3.047823886639676
1590,DIAGEO CHATEAU ESTATE WINES,18779,Girl Go Lightly Chardonnay,2.03,2.99,750,408,828.24,407.0,1216.9300000000005,2.990000000000001,45.760000000000005,7259.75,388.6900000000005,31.9402102010798,0.9975490196078431,1.469296339225346
6213,MHW LTD,8008,Bols Peppermint Schnapps,7.14,9.99,1000,116,828.24,132.0,1318.680000000001,9.990000000000007,138.59999999999982,9621.580000000002,490.44000000000096,37.1917371917372,1.1379310344827587,1.592147203709071
9165,ULTRA BEVERAGE COMPANY LLP,38314,Momokawa Silver Sake,9.86,14.99,750,84,828.24,96.0,899.0400000000002,9.365000000000002,10.770000000000001,68054.70000000003,70.80000000000018,7.87506673785373,1.1428571428571428,1.085482468849609
9165,ULTRA BEVERAGE COMPANY LLP,20416,Januik Cab Svgn Columbia Vly,17.23,24.99,750,48,827.04,44.0,1099.5600000000002,24.990000000000006,4.880000000000002,68054.70000000003,272.5200000000002,24.7844592382408,0.9166666666666666,1.3295124782356358
9165,ULTRA BEVERAGE COMPANY LLP,25741,Cesari Recioto Valpolicella,25.8,39.99,500,32,825.6,32.0,1279.68,39.99,2.41,68054.70000000003,454.08000000000004,35.4838709677419,1.0,1.55
11567,CAMPARI AMERICA,8010,Wild Turkey Forgiven,39.28,54.99,750,21,824.8799999999999,94.0,5169.05999999999,54.989999999999895,74.11999999999996,20964.809999999998,4344.17999999999,84.0419728151733,4.476190476190476,6.266438754727949
1601,VRANKEN AMERICA,21614,Billette Bousquet Prov Rose,8.16,11.99,750,101,824.16,89.0,1067.1100000000001,11.990000000000002,9.939999999999998,1048.9699999999998,242.95000000000016,22.7670999240941,0.8811881188118812,1.2947849932052031
653,STATE WINE & SPIRITS,16583,Pali Huntington Pnt Nr,13.51,22.99,750,61,824.11,89.0,1779.1100000000006,19.990000000000006,9.86,8014.98,955.0000000000006,53.6785246555862,1.459016393442623,2.1588258848940076
9165,ULTRA BEVERAGE COMPANY LLP,21171,Ornellaia Bolgheri 13,274.5,419.99,1500,3,823.5,0.0,0.0,0.0,0.0,68054.70000000003,-823.5,,0.0,0.0
10754,PERFECTA WINES,13796,Peter Paul Pnt Nr Mill Sta,22.87,34.99,750,36,823.3199999999999,15.0,524.85,34.99,1.6800000000000002,28720.52,-298.4699999999999,-56.867676478994,0.4166666666666667,0.6374799591896226
9552,M S WALKER INC,26051,Ch des Labourons Fleurie Rou,9.8,14.99,750,84,823.2,71.0,1064.2900000000004,14.990000000000006,7.850000000000003,55551.819999999985,241.09000000000037,22.6526604590854,0.8452380952380952,1.2928692905733727
9622,WEIN BAUER INC,47075,Turn Me Red,6.23,9.29,750,132,822.36,80.0,713.1000000000004,8.913750000000004,8.850000000000003,222.23,-109.25999999999965,-15.3218342448464,0.6060606060606061,0.8671384794980305
8673,STE MICHELLE WINE ESTATES,14121,Antica Chard Napa Valley,21.08,30.99,750,39,822.12,38.0,1193.6200000000001,31.41105263157895,4.21,15919.700000000003,371.5000000000001,31.1238082471808,0.9743589743589743,1.4518805040626674
7749,R.P.IMPORTS INC,19630,Ch Bernadotte 10 Haut Medoc,23.48,34.99,750,35,821.8,32.0,1119.68,34.99,3.57,91.5,297.8800000000001,26.6040297227779,0.9142857142857143,1.3624726210756877
4425,MARTIGNETTI COMPANIES,24285,Dom Clavel Languedoc,9.03,13.99,750,91,821.7299999999999,285.0,3987.1499999999855,13.989999999999949,31.65999999999994,144929.24,3165.4199999999855,79.3905421165493,3.131868131868132,4.852141214267443
4692,KOBRAND CORPORATION,11263,Sequoia Grove Chard,13.69,19.99,750,60,821.4,34.0,723.6600000000002,21.284117647058828,3.7500000000000004,9139.38,-97.73999999999978,-13.5063427576486,0.5666666666666667,0.8810080350620894
10754,PERFECTA WINES,20517,Hauts de Smith Rouge Pessac,22.81,35.99,750,36,821.1600000000001,161.0,5794.3899999999885,35.98999999999993,17.869999999999987,28720.52,4973.229999999989,85.8283615704155,4.472222222222222,7.056347118710103
4692,KOBRAND CORPORATION,27792,Jadot Rully Blanc 14,17.1,25.99,750,48,820.8000000000001,10.0,259.9,25.99,1.1,9139.38,-560.9000000000001,-215.813774528665,0.20833333333333334,0.3166423001949317
9165,ULTRA BEVERAGE COMPANY LLP,18270,Donnafugata Ben Rye,11.4,16.99,375,72,820.8000000000001,72.0,1223.28,16.99,4.07,68054.70000000003,402.4799999999999,32.9017068864038,1.0,1.4903508771929823
10754,PERFECTA WINES,25334,Masseria Prosecco,6.84,9.99,750,120,820.8000000000001,96.0,959.04,9.99,10.799999999999999,28720.52,138.2399999999999,14.4144144144144,0.8,1.1684210526315788
90024,VINILANDIA USA,18839,Mas Carlot Grenache Syrah,8.55,12.99,750,96,820.8000000000001,64.0,831.36,12.99,7.190000000000001,2802.6400000000003,10.559999999999945,1.27020785219399,0.6666666666666666,1.0128654970760234
4425,MARTIGNETTI COMPANIES,24965,Ch Haut Gravet Gr Chemin St,24.13,34.99,750,34,820.4200000000001,22.0,769.78,34.99,2.47,144929.24,-50.6400000000001,-6.5785029488945,0.6470588235294118,0.9382755174179078
90047,CRUSH WINES,14390,Il Cavaliere Pnt Grigio,7.38,10.99,750,111,819.1799999999998,91.0,1091.0900000000004,11.990000000000004,10.239999999999998,1457.7299999999998,271.91000000000054,24.920950609024,0.8198198198198198,1.3319294904660766
4425,MARTIGNETTI COMPANIES,27204,Conundrum Sparkling 25th Ann,17.0,24.99,750,48,816.0,48.0,1199.52,24.99,5.4,144929.24,383.52,31.9727891156463,1.0,1.47
9744,FREDERICK WILDMAN & SONS,27134,Ca'Bianca Chersi Barbera 12,13.6,19.99,750,60,816.0,2.0,39.98,19.99,0.22,3999.9299999999994,-776.02,-1941.02051025513,0.03333333333333333,0.04899509803921568
9165,ULTRA BEVERAGE COMPANY LLP,25608,Artesa Elements Cab Svgn,12.74,18.99,750,64,815.36,64.0,544.36,8.505625,7.160000000000002,68054.70000000003,-271.0,-49.7832316849144,1.0,0.6676314756671899
4425,MARTIGNETTI COMPANIES,21408,Ramon Cardova Garnacha,11.99,17.99,750,68,815.3199999999999,139.0,2500.609999999996,17.98999999999997,15.419999999999986,144929.24,1685.289999999996,67.3951555820379,2.0441176470588234,3.0670288966295396
9165,ULTRA BEVERAGE COMPANY LLP,8818,Jack Daniel BTB NE Tap House,37.03,49.99,750,22,814.6600000000001,12.0,599.88,49.99,9.45,68054.70000000003,-214.7800000000001,-35.8038274321531,0.5454545454545454,0.7363562713279158
1128,BROWN-FORMAN CORP,5434,Southern Comfort Caramel,8.64,13.99,750,94,812.16,360.0,4136.399999999976,11.489999999999933,283.8899999999999,68601.68000000001,3324.239999999976,80.3655352480417,3.8297872340425534,5.093085106382949
4692,KOBRAND CORPORATION,13229,Cakebread Vine Hill Cab,67.56,99.99,750,12,810.72,17.0,1699.83,99.99,1.8700000000000006,9139.38,889.1099999999999,52.3058188171758,1.4166666666666667,2.096691829484902
10754,PERFECTA WINES,24159,Krupp Bros The Doctor Red,67.56,99.99,750,12,810.72,20.0,1999.8,99.99,2.23,28720.52,1189.08,59.4599459945995,1.6666666666666667,2.4666962699822377
9165,ULTRA BEVERAGE COMPANY LLP,12351,Mercer Cab Svgn,13.51,19.99,750,60,810.6,53.0,1059.4700000000003,19.990000000000006,5.88,68054.70000000003,248.87000000000023,23.4900469102476,0.8833333333333333,1.307019491734518
653,STATE WINE & SPIRITS,44394,Oak Ridge OZV Znfdl Lodi,9.65,13.99,750,84,810.5999999999999,72.0,971.28,13.49,8.11,8014.98,160.68000000000006,16.5431183592785,0.8571428571428571,1.1982235381199113
1392,CONSTELLATION BRANDS INC,41141,Ruffino Modus Toscana,16.88,25.99,750,48,810.24,70.0,1819.3000000000002,25.990000000000002,7.830000000000002,79528.99,1009.0600000000002,55.4641895234431,1.4583333333333333,2.245384083728278
90047,CRUSH WINES,16556,The Transcendentalist,16.88,25.99,750,48,810.24,40.0,1119.6000000000001,27.990000000000002,4.440000000000001,1457.7299999999998,309.3600000000001,27.6312968917471,0.8333333333333334,1.381812796208531
6280,UNCORKED,21631,Shelburne Vyds Marquette Red,12.83,18.99,750,63,808.2900000000001,13.0,238.86999999999998,18.37461538461538,1.4500000000000002,15.260000000000002,-569.4200000000001,-238.380709172353,0.20634920634920634,0.2955251209343181
3252,E & J GALLO WINERY,14413,Tisdale Vyds Pnt Grigio,2.59,3.99,750,312,808.0799999999999,312.0,1244.88,3.99,35.1,61966.909999999996,436.8000000000002,35.0877192982456,1.0,1.5405405405405408
4425,MARTIGNETTI COMPANIES,36155,De Villaine Bouzeron Aligot,22.44,32.99,750,36,807.8399999999999,25.0,824.75,32.99,2.8,144929.24,16.910000000000082,2.05031827826615,0.6944444444444444,1.0209323628441276
1392,CONSTELLATION BRANDS INC,4525,Paul Masson Peach Brandy,6.15,7.99,750,131,805.65,143.0,1142.57,7.989999999999999,112.61,79528.99,336.91999999999996,29.4879088370953,1.0916030534351144,1.4181964873083845
7153,PINE STATE TRADING CO,39689,Hahn Meritage Central Coast,8.66,12.99,750,93,805.3799999999999,466.0,7684.3399999999665,16.489999999999927,51.819999999999915,15884.819999999998,6878.959999999966,89.5192039914944,5.010752688172043,9.541260026322938
90024,VINILANDIA USA,23926,St Paul's Pnt Nr Alto Aldige,13.42,19.99,750,60,805.1999999999999,60.0,1199.4,19.990000000000002,6.75,2802.6400000000003,394.20000000000016,32.8664332166083,1.0,1.4895678092399407
660,SAZERAC NORTH AMERICA INC.,113,Mr Boston Cr de Cacao Brown,4.84,6.49,1000,166,803.4399999999999,182.0,1181.1800000000012,6.490000000000006,191.10000000000014,17932.329999999994,377.74000000000126,31.9798845222575,1.0963855421686748,1.47015334063527
10754,PERFECTA WINES,43790,Oakhurst Happy Camper Chard,7.43,10.99,750,108,802.4399999999999,90.0,989.1,10.99,10.11,28720.52,186.66000000000008,18.8717015468608,0.8333333333333334,1.2326155226558997
2000,SOUTHERN WINE & SPIRITS NE,24319,Ch Leoville Barton 12 St-Jul,66.66,99.99,750,12,799.92,2.0,199.98,99.99,0.22,19016.59,-599.9399999999999,-300.0,0.16666666666666666,0.25
3252,E & J GALLO WINERY,19370,Barefoot Perfectly Pink,3.94,5.99,750,203,799.8199999999999,193.0,1145.570000000001,5.935595854922285,21.409999999999982,61966.909999999996,345.75000000000114,30.1814817077962,0.9507389162561576,1.4322847640719176
90024,VINILANDIA USA,19648,Dachshund Rsl,8.96,14.99,750,89,797.4399999999999,330.0,4716.699999999982,14.293030303030248,36.61999999999995,2802.6400000000003,3919.2599999999816,83.0932643585557,3.707865168539326,5.914802367576222
4425,MARTIGNETTI COMPANIES,21383,Barkan Clsc Chard,9.26,13.99,750,86,796.36,85.0,1189.1500000000005,13.990000000000006,9.46,144929.24,392.79000000000053,33.0311567085734,0.9883720930232558,1.493231704254358
4692,KOBRAND CORPORATION,25060,Jadot Gevrey Chambertin 13,33.11,52.99,750,24,794.64,6.0,295.94,49.32333333333333,0.66,9139.38,-498.7,-168.51388795026,0.25,0.37242021544347126
4425,MARTIGNETTI COMPANIES,22739,C&P Breton  Les Perrieres,33.1,47.99,750,24,794.4,0.0,0.0,0.0,0.0,144929.24,-794.4,,0.0,0.0
4692,KOBRAND CORPORATION,27786,Jadot Chablis Fourchaume 14,26.48,39.99,750,30,794.4,7.0,279.93,39.99,0.77,9139.38,-514.47,-183.785232022291,0.23333333333333334,0.35237915407854986
4692,KOBRAND CORPORATION,25091,Jadot Ch des Jacques La Roch,22.06,31.99,750,36,794.1600000000001,24.0,767.76,31.99,2.7,9139.38,-26.40000000000009,-3.43857455454831,0.6666666666666666,0.9667573284980355
516,BANFI PRODUCTS CORP,25268,Cantine Maschio Sparkling Ro,8.44,12.99,750,94,793.3599999999999,56.0,727.44,12.99,6.240000000000004,8510.410000000002,-65.91999999999985,-9.06191575937532,0.5957446808510638,0.9169103559544218
10754,PERFECTA WINES,26382,Gordo Monastrell & Cab Svgn,11.48,16.99,750,69,792.1199999999999,26.0,441.74,16.990000000000002,2.9099999999999997,28720.52,-350.3799999999999,-79.3181509485217,0.37681159420289856,0.5576680300964502
2000,SOUTHERN WINE & SPIRITS NE,24331,Ch Talbot St-Julien 12 GCC,39.6,60.99,750,20,792.0000000000001,96.0,5855.0399999999945,60.989999999999945,10.650000000000002,19016.59,5063.0399999999945,86.4731923266109,4.8,7.392727272727265
90047,CRUSH WINES,39063,C Shelton Monga Zin Znfdl,12.98,19.99,750,61,791.78,20.0,399.8,19.990000000000002,2.22,1457.7299999999998,-391.97999999999996,-98.0440220110055,0.32786885245901637,0.5049382404203188
4425,MARTIGNETTI COMPANIES,39084,Hamilton Russell Chard,14.66,21.99,750,54,791.6400000000001,54.0,1133.46,20.990000000000002,6.070000000000001,144929.24,341.81999999999994,30.1572177227251,1.0,1.431787175989086
3950,"HOOD RIVER DISTILLERS, Inc.",194,Yazi Ginger Vodka,22.55,29.99,750,35,789.25,43.0,1289.5700000000002,29.990000000000006,33.87999999999999,117.52000000000001,500.32000000000016,38.7974286002311,1.2285714285714286,1.6339182768451064
10754,PERFECTA WINES,22399,Truchard Vyds The Shepard Rd,13.15,19.99,750,60,789.0,43.0,917.5700000000002,21.33883720930233,4.76,28720.52,128.57000000000016,14.0120099828896,0.7166666666666667,1.1629531051964515
10754,PERFECTA WINES,23151,Ch La Bouree Castillion Brdx,12.49,18.99,750,63,786.87,120.0,2216.7999999999993,18.473333333333326,13.26999999999999,28720.52,1429.9299999999994,64.5042403464453,1.9047619047619047,2.8172379173179802
2000,SOUTHERN WINE & SPIRITS NE,35864,Stella Pinot Grigio Umbria,7.28,10.99,1500,108,786.24,108.0,1186.92,10.99,24.3,19016.59,400.68000000000006,33.7579617834395,1.0,1.5096153846153846
7153,PINE STATE TRADING CO,20918,LAN Rioja Reserva,13.1,18.99,750,60,786.0,48.0,809.52,16.865,5.390000000000001,15884.819999999998,23.519999999999982,2.90542543729617,0.8,1.0299236641221374
10754,PERFECTA WINES,23777,Ch Smith Haut Lafitte 12 Whi,87.16,128.99,750,9,784.44,30.0,3869.7,128.98999999999998,3.3599999999999994,28720.52,3085.2599999999998,79.7286611365222,3.3333333333333335,4.933073275202692
7153,PINE STATE TRADING CO,25364,Cyrus Alexander Vly,65.35,99.99,1500,12,784.2,12.0,1199.88,99.99000000000001,2.7,15884.819999999998,415.68000000000006,34.6434643464346,1.0,1.5300688599846979
9165,ULTRA BEVERAGE COMPANY LLP,12353,Mercer Merlot,13.07,19.99,750,60,784.2,87.0,1739.1300000000003,19.990000000000006,9.689999999999998,68054.70000000003,954.9300000000003,54.9084887271222,1.45,2.217712318286152
10754,PERFECTA WINES,18437,Charles Smith King Coal Red,65.35,99.99,750,12,784.2,12.0,1199.88,99.99000000000001,1.35,28720.52,415.68000000000006,34.6434643464346,1.0,1.5300688599846979
10754,PERFECTA WINES,24055,La Volpe Pnt Grigio,9.33,13.99,750,84,783.72,84.0,1127.1599999999999,13.418571428571427,9.45,28720.52,343.4399999999998,30.4694985627595,1.0,1.4382177308222321
4425,MARTIGNETTI COMPANIES,14031,Annabella Cab Svgn Napa,10.59,15.99,750,74,783.66,65.0,1039.3500000000001,15.990000000000002,7.280000000000003,144929.24,255.69000000000017,24.6009525184009,0.8783783783783784,1.3262767016308095
8673,STE MICHELLE WINE ESTATES,31323,Villa Maria Clr Slct Svgn Bl,10.88,15.99,750,72,783.36,52.0,831.48,15.99,5.8500000000000005,15919.700000000003,48.120000000000005,5.78727089046039,0.7222222222222222,1.0614276960784315
17035,PERNOD RICARD USA,14417,Jacobs Crk Moscato,5.44,7.99,750,144,783.3599999999999,135.0,944.6500000000003,6.99740740740741,15.169999999999998,123780.21999999997,161.29000000000042,17.0740485894247,0.9375,1.205895118464053
90024,VINILANDIA USA,19807,Mont Gravet Colombard,7.18,10.99,750,109,782.6199999999999,92.0,1011.0800000000002,10.990000000000002,10.339999999999998,2802.6400000000003,228.46000000000026,22.595640305416,0.8440366972477065,1.291916894533746
7749,R.P.IMPORTS INC,19061,Ch Olivier Pessac-Leognan 10,33.99,50.99,750,23,781.77,66.0,3365.339999999997,50.98999999999995,7.340000000000006,91.5,2583.569999999997,76.7699548931163,2.869565217391304,4.304769945124521
9552,M S WALKER INC,24557,Dom La Fage Tess Carignan VV,8.78,12.99,750,89,781.4200000000001,112.0,1454.8800000000003,12.990000000000004,12.539999999999997,55551.819999999985,673.4600000000003,46.2897283624766,1.2584269662921348,1.8618412633410972
9165,ULTRA BEVERAGE COMPANY LLP,18276,Cecchi Coevo Wood,35.48,54.99,750,22,780.5600000000001,82.0,4859.179999999995,59.258292682926765,9.100000000000001,68054.70000000003,4078.619999999995,83.93638432822,3.727272727272727,6.225248539510088
9552,M S WALKER INC,25179,Grahams 1977 Vintage Port,129.79,195.99,750,6,778.74,11.0,2155.8900000000003,195.99000000000004,1.2300000000000002,55551.819999999985,1377.1500000000003,63.8784910176308,1.8333333333333333,2.7684336235457283
2000,SOUTHERN WINE & SPIRITS NE,20723,Shannon Ridge Wrangler Red,10.66,15.99,750,73,778.18,32.0,511.68000000000006,15.990000000000002,3.559999999999999,19016.59,-266.4999999999999,-52.0833333333333,0.4383561643835616,0.6575342465753425
9744,FREDERICK WILDMAN & SONS,27136,Hugel Alsace Rsl 10 Grs Laue,43.22,66.99,750,18,777.96,8.0,535.92,66.99,0.88,3999.9299999999994,-242.04000000000008,-45.1634572324228,0.4444444444444444,0.6888786055838345
4425,MARTIGNETTI COMPANIES,34777,Bandol Dom Gros Nore,32.41,46.99,750,24,777.84,6.0,281.94,46.99,0.66,144929.24,-495.90000000000003,-175.888486912109,0.25,0.3624652884912064
4692,KOBRAND CORPORATION,24725,Nozzole Vineto Il Pareto,40.9,62.99,750,19,777.1,21.0,1322.79,62.989999999999995,2.3200000000000007,9139.38,545.6899999999999,41.252957763515,1.105263157894737,1.7022133573542657
8004,SAZERAC CO INC,2664,Firefly Moonshine,10.5,16.99,750,74,777.0,292.0,4233.57999999998,14.498561643835547,230.22999999999948,50293.62000000002,3456.57999999998,81.6467386939658,3.945945945945946,5.448622908622883
1392,CONSTELLATION BRANDS INC,8422,Paul Masson Carafe Wh Znfdl,3.08,4.49,1000,252,776.1600000000002,276.0,1467.2400000000007,5.316086956521741,41.400000000000006,79528.99,691.0800000000005,47.10067882555,1.0952380952380953,1.8903834260977121
1003,BRONCO WINE COMPANY,42439,Crane Lake Chard Cal,6.16,8.99,1500,126,776.1600000000001,105.0,943.95,8.99,23.569999999999986,10.530000000000001,167.78999999999996,17.7753058954394,0.8333333333333334,1.2161796536796536
4692,KOBRAND CORPORATION,27806,Jadot St Aubin Blanc 14,25.84,37.99,750,30,775.1999999999999,11.0,417.89000000000004,37.99,1.2200000000000002,9139.38,-357.3099999999999,-85.5033621287899,0.36666666666666664,0.5390737874097008
